Tags	OwnerReputation	OwnerId	OwnerUserType	OwnerAcceptRate	OwnerProfileImage	OwnerDisplayName	OwnerLink	IsAnswered	ViewCount	AcceptedAnswerId	AnswerCount	Score	LastActivityDate	CreationDate	LastEditDate	PostId	ParentId	Link	Title	PostTypeID
python;python-3.x;pandas	193	6377863	registered	100	https://www.gravatar.com/avatar/1f7a69816576dc244df97631a057d23e?s=128&d=identicon&r=PG&f=1	JetCorey	https://stackoverflow.com/users/6377863/jetcorey	TRUE	761	37978749	2	1	1466633405	1466629214	1466631201	37978160		https://stackoverflow.com/questions/37978160/deleting-rows-with-certain-keywords-of-csv-file	Deleting rows with certain keywords of csv file	1
python;python-3.x;pandas	23	6311384	registered	100	https://www.gravatar.com/avatar/eafcbf6af3f0af7592383a70efba895b?s=128&d=identicon&r=PG&f=1	IngridM	https://stackoverflow.com/users/6311384/ingridm	TRUE	53	37151751	1	1	1466519283	1462813454	1466519283	37121527		https://stackoverflow.com/questions/37121527/return-unknown-string-in-dataframe-extract-unkown-string-from	Return unknown string in dataframe (extract unkown string from	1
python;python-3.x;pandas	175	2869667	registered	80	https://www.gravatar.com/avatar/30d72755e62789c136b11775fcdbbdce?s=128&d=identicon&r=PG&f=1	srinath29	https://stackoverflow.com/users/2869667/srinath29	FALSE	237		0	1	1465907692	1465907692	1495540727	37812173		https://stackoverflow.com/questions/37812173/pandas-groupby-object-behaving-differently-when-passed-through-custom-function	Pandas GroupBy object behaving differently when passed through custom function	1
python;python-3.x;pandas	193	6377863	registered	100	https://www.gravatar.com/avatar/1f7a69816576dc244df97631a057d23e?s=128&d=identicon&r=PG&f=1	JetCorey	https://stackoverflow.com/users/6377863/jetcorey	TRUE	78	37713013	1	0	1465814689	1465417616	1465814689	37712274		https://stackoverflow.com/questions/37712274/python-how-do-you-keep-all-of-your-data-when-using-value-counts	Python: How do you keep all of your data when using .Value_counts()?	1
python;python-3.x;pandas	13	6450762	registered		https://www.gravatar.com/avatar/bed49c6ab2f37f6453e96260107ae13f?s=128&d=identicon&r=PG&f=1	Vexiis	https://stackoverflow.com/users/6450762/vexiis	TRUE	62	37752565	1	0	1465574396	1465573794		37752368		https://stackoverflow.com/questions/37752368/data-not-passing-back-to-pandas-from-nested-function	Data not passing back to Pandas from nested function	1
python;python-3.x;pandas	406	4032552	registered	100	https://www.gravatar.com/avatar/275daa4bb55af2a5d95ead8bd064f6d7?s=128&d=identicon&r=PG&f=1	kristian	https://stackoverflow.com/users/4032552/kristian	TRUE	131	37545960	1	0	1464698198	1464697773		37545824		https://stackoverflow.com/questions/37545824/how-to-change-dataframe-series-from-price-to-percentage-with-pandas-python	How to change DataFrame Series from price to percentage with pandas/python	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	FALSE	60		1	-1	1464569014	1464520443	1464569014	37509187		https://stackoverflow.com/questions/37509187/final-value-in-column-of-exponentially-weighted-average-values	final value in column of exponentially weighted average values	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	2051	37499720	2	4	1464442949	1464435651		37498537		https://stackoverflow.com/questions/37498537/how-to-remove-everything-after-the-last-occurence-of-a-character-in-a-dataframe	How to remove everything after the last occurence of a character in a Dataframe?	1
python;python-3.x;pandas	25	5630994	registered		https://www.gravatar.com/avatar/a193601fe5a37e096541ebd4707be2ba?s=128&d=identicon&r=PG&f=1	Lboro Vicki	https://stackoverflow.com/users/5630994/lboro-vicki	TRUE	61	37443149	2	1	1464194572	1464194100		37443025		https://stackoverflow.com/questions/37443025/reading-a-large-number-of-csv-files-in-python-pandas-and-assigning-different-va	Reading a large number of .csv files in Python pandas and assigning different variable names	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	89	37424470	1	0	1464126450	1464124274		37423966		https://stackoverflow.com/questions/37423966/sorting-the-columns-in-a-dataframe	sorting the columns in a dataframe	1
python;python-3.x;pandas	33391	336527	registered	86	https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=128&d=identicon&r=PG	max	https://stackoverflow.com/users/336527/max	TRUE	135	37377327	3	2	1463940336	1463937372		37377264		https://stackoverflow.com/questions/37377264/how-to-find-which-cells-couldnt-be-converted-to-float	How to find which cells couldn&#39;t be converted to float?	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	73	37368593	3	4	1463873091	1463861112	1463867511	37367469		https://stackoverflow.com/questions/37367469/how-to-perform-operations-on-rows-of-dataframes-which-contain-elements-linked-to	How to perform operations on rows of Dataframes which contain elements linked to a value in another Dataframe in Python?	1
python;python-3.x;pandas	131	5857901	registered	100	https://i.stack.imgur.com/lOf56.jpg?s=128&g=1	Excaliburst	https://stackoverflow.com/users/5857901/excaliburst	TRUE	286	37282017	2	1	1463728714	1463501495	1495539844	37281409		https://stackoverflow.com/questions/37281409/select-only-one-value-in-df-col-rows-in-same-df-for-calc-results-from-different	"Select only one value in df col rows in same df for calc results from different val, and calc df only on one ticker at a time"	1
python;python-3.x;pandas	1845	4392566	registered	83	https://lh6.googleusercontent.com/-ImHaDyD-cAI/AAAAAAAAAAI/AAAAAAAAFiY/uaHSvuoPAp4/photo.jpg?sz=128	Dance Party	https://stackoverflow.com/users/4392566/dance-party	TRUE	346	33988608	1	1	1463619124	1448832143	1463619124	33988305		https://stackoverflow.com/questions/33988305/percentage-by-group	Percentage by Group	1
python;python-3.x;pandas	854	514210	registered	90	https://www.gravatar.com/avatar/9cd0a17ca7e2987d65320b5aacaa043a?s=128&d=identicon&r=PG	DGrady	https://stackoverflow.com/users/514210/dgrady	TRUE	2575	37282991	1	3	1463509286	1463505907	1463509286	37282725		https://stackoverflow.com/questions/37282725/what-is-the-difference-between-str-and-object-data-types-in-pandas-read-csv	What is the difference between `str` and `object` data types in `pandas.read_csv`?	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	417	37230933	2	1	1463255277	1463252366	1463255277	37230696		https://stackoverflow.com/questions/37230696/how-to-select-the-rows-that-contain-a-specific-value-in-at-least-one-of-the-elem	How to select the rows that contain a specific value in at least one of the elements in a row?	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	97		2	3	1463252701	1463240134	1463242441	37228565		https://stackoverflow.com/questions/37228565/how-to-count-the-number-of-elements-in-a-set-of-rows-selected-based-on-a-conditi	How to count the number of elements in a set of rows selected based on a condition?	1
python;python-3.x;pandas	65	4716552	registered		https://i.stack.imgur.com/DUvEQ.jpg?s=128&g=1	Kasper Rasmussen	https://stackoverflow.com/users/4716552/kasper-rasmussen	TRUE	139	37159606	1	1	1462962606	1462961053	1462962606	37159279		https://stackoverflow.com/questions/37159279/list-of-lists-of-dicts-to-pandas-dataframe	list of lists of dicts to pandas DataFrame	1
python;python-3.x;pandas	1745	2826011	registered	94	https://www.gravatar.com/avatar/2515684b6d96b50558ab2d76f392c50c?s=128&d=identicon&r=PG&f=1	Thanos	https://stackoverflow.com/users/2826011/thanos	TRUE	109	37106376	1	3	1462898841	1462649710	1462737598	37092874		https://stackoverflow.com/questions/37092874/groupby-datetime-diff-combining-additional-criteria	GroupBy - Datetime diff() combining additional criteria	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	71	37140432	1	1	1462888714	1462887527		37140274		https://stackoverflow.com/questions/37140274/issue-of-extra-spaces-when-converting-a-pandas-dataframe-into-a-1d-list-in-pytho	Issue of extra spaces when converting a pandas dataframe into a 1D list in Python	1
python;python-3.x;pandas	1545	6311520	registered	88	https://www.gravatar.com/avatar/871dbd1db6c6f602c1899b5a01ed05c2?s=128&d=identicon&r=PG&f=1	controlfreak	https://stackoverflow.com/users/6311520/controlfreak	TRUE	279	37126288	1	1	1462879731	1462814001	1462826016	37121672		https://stackoverflow.com/questions/37121672/how-to-delete-specific-substrings-of-a-pandas-table-that-has-strings	How to delete specific substrings of a pandas table that has strings	1
python;python-3.x;pandas	1745	2826011	registered	94	https://www.gravatar.com/avatar/2515684b6d96b50558ab2d76f392c50c?s=128&d=identicon&r=PG&f=1	Thanos	https://stackoverflow.com/users/2826011/thanos	TRUE	240	37090278	2	1	1462635731	1462633090	1462633469	37090026		https://stackoverflow.com/questions/37090026/groupby-how-to-apply-result-of-logic-check-to-all-rows	Groupby - How to apply result of logic check to all rows	1
python;python-3.x;pandas	1	6246100	registered		https://www.gravatar.com/avatar/42d7c382303711bafdadba71bb7a63a3?s=128&d=identicon&r=PG&f=1	glen	https://stackoverflow.com/users/6246100/glen	FALSE	442		1	-1	1462433660	1462430839	1462430890	37044191		https://stackoverflow.com/questions/37044191/nameerror-name-var-not-defined-in-if-statement	NameError name &#39;var&#39; not defined in IF statement	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	63		1	-3	1462197200	1462188599	1462192692	36981381		https://stackoverflow.com/questions/36981381/cycle-through-columns-of-a-dataframe-performing-an-action-on-specific-named-colu	Cycle through columns of a dataframe performing an action on specific named columns	1
python;python-3.x;pandas	1213	1181744	registered	88	https://www.gravatar.com/avatar/aab0d8927e72a0a93e16bad448e55695?s=128&d=identicon&r=PG	Bonson	https://stackoverflow.com/users/1181744/bonson	TRUE	13611	33204819	2	10	1462008985	1445213791	1495540010	33204763		https://stackoverflow.com/questions/33204763/how-to-pass-multiple-arguments-to-the-apply-function	How to pass multiple arguments to the apply function	1
python;python-3.x;pandas	1319	5816243	registered	0	https://www.gravatar.com/avatar/f0e05123a3fbc161b4133e450083cee3?s=128&d=identicon&r=PG&f=1	ankur	https://stackoverflow.com/users/5816243/ankur	TRUE	800		5	0	1461941359	1461936988	1461938838	36939828		https://stackoverflow.com/questions/36939828/error-too-many-values-to-unpack-expected-2-python	Error : too many values to unpack (expected 2) - Python	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	45	36939617	2	0	1461940284	1461933425		36938532		https://stackoverflow.com/questions/36938532/multiply-certain-dataframe-columns-by-other-columns-and-store-the-result	multiply certain dataframe columns by other columns and store the result	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	617	36901366	3	-1	1461793789	1461792208		36901163		https://stackoverflow.com/questions/36901163/dataframe-valueerror-the-truth-value-of-an-array-with-more-than-one-element-is	Dataframe ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()	1
python;python-3.x;pandas	21	6240629	registered		https://www.gravatar.com/avatar/158312a44888c3fd908d3e6aea113204?s=128&d=identicon&r=PG&f=1	Kerjifire	https://stackoverflow.com/users/6240629/kerjifire	FALSE	261		1	-1	1461572575	1461327949		36793818		https://stackoverflow.com/questions/36793818/pandas-row-count-given-another-column-contains-a-certain-value	Pandas row count given another column contains a certain value	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	351	36821708	2	-1	1461492496	1461488171		36821092		https://stackoverflow.com/questions/36821092/creating-new-dataframe-columns-from-existing-dataframe-column-names	Creating new dataframe columns from existing dataframe column names	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	35		1	0	1461448187	1461443307	1461448187	36816038		https://stackoverflow.com/questions/36816038/a-way-to-reformat-and-write-one-pandas-dataframe-to-another	A way to reformat and write one pandas dataframe to another	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	4703		2	3	1461438109	1461430176		36813653		https://stackoverflow.com/questions/36813653/pandas-dataframe-typeerror-unorderable-types-str-datetime-date	pandas dataframe : TypeError: unorderable types: str() &gt;= datetime.date()	1
python;python-3.x;pandas	1745	2826011	registered	94	https://www.gravatar.com/avatar/2515684b6d96b50558ab2d76f392c50c?s=128&d=identicon&r=PG&f=1	Thanos	https://stackoverflow.com/users/2826011/thanos	TRUE	56	36766037	2	1	1461238223	1461230916	1461232227	36765401		https://stackoverflow.com/questions/36765401/how-to-map-series-in-different-dataframes	How to map series in different DataFrames	1
python;python-3.x;pandas	1745	2826011	registered	94	https://www.gravatar.com/avatar/2515684b6d96b50558ab2d76f392c50c?s=128&d=identicon&r=PG&f=1	Thanos	https://stackoverflow.com/users/2826011/thanos	TRUE	32	36702811	1	1	1461007985	1461007485		36702665		https://stackoverflow.com/questions/36702665/is-there-a-way-for-on-the-fly-pre-processing-splitting-of-elements-with-get-du	Is there a way for on-the-fly pre-processing (splitting) of elements with get_dummies()?	1
python;python-3.x;pandas	149	3798597	registered	83	https://www.gravatar.com/avatar/d8ac0f5ae9b9c91652a4c6dd8f88b97c?s=128&d=identicon&r=PG&f=1	Flo	https://stackoverflow.com/users/3798597/flo	TRUE	735	24537464	1	0	1460928921	1404321542	1460928921	24537249		https://stackoverflow.com/questions/24537249/how-to-generate-daily-lists-from-pandas-time-series	How to generate daily lists from pandas time series	1
python;python-3.x;pandas	39	6168738	registered	83	https://www.gravatar.com/avatar/59106ad4229f5e5ce08950ed6addeb24?s=128&d=identicon&r=PG&f=1	ankit jain	https://stackoverflow.com/users/6168738/ankit-jain	TRUE	55	36668093	1	0	1460831590	1460830886		36667973		https://stackoverflow.com/questions/36667973/group-by-sum-on-pandas-data-frame	GROUP BY SUM ON pandas data frame	1
python;python-3.x;pandas	251	961346	registered	69	https://www.gravatar.com/avatar/8dad37829ad6cca463619ace4d3bf871?s=128&d=identicon&r=PG	user961346	https://stackoverflow.com/users/961346/user961346	TRUE	41	36535917	1	1	1460324958	1460321224		36535381		https://stackoverflow.com/questions/36535381/merging-dataframes-with-different-indexes	Merging dataframes with different indexes	1
python;python-3.x;pandas	39	6168738	registered	83	https://www.gravatar.com/avatar/59106ad4229f5e5ce08950ed6addeb24?s=128&d=identicon&r=PG&f=1	ankit jain	https://stackoverflow.com/users/6168738/ankit-jain	TRUE	130	36511449	2	0	1460192185	1460161479		36511338		https://stackoverflow.com/questions/36511338/reading-into-pandas-data-frame-excluding-the-first-column	reading into pandas data frame excluding the first column	1
python;python-3.x;pandas	39	6168738	registered	83	https://www.gravatar.com/avatar/59106ad4229f5e5ce08950ed6addeb24?s=128&d=identicon&r=PG&f=1	ankit jain	https://stackoverflow.com/users/6168738/ankit-jain	TRUE	83	36514240	1	1	1460188508	1460188179		36514175		https://stackoverflow.com/questions/36514175/fetch-the-column-values-of-a-pandas-data-frame-to-a-list	fetch the column values of a pandas data frame to a list	1
python;python-3.x;pandas	113	4774724	registered	10	https://graph.facebook.com/903407806348915/picture?type=large	Karthik Elangovan	https://stackoverflow.com/users/4774724/karthik-elangovan	FALSE	118		2	0	1460139394	1459799899		36411788		https://stackoverflow.com/questions/36411788/how-to-convert-sting-of-different-date-format-in-to-single-date-format-in-python	how to convert sting of different date format in to single date format in python?	1
python;python-3.x;pandas	179	4797524	registered	62	https://www.gravatar.com/avatar/25980edbcbba6b44a13f5534f1c6ac2f?s=128&d=identicon&r=PG&f=1	emperorspride188	https://stackoverflow.com/users/4797524/emperorspride188	TRUE	1993	36382327	1	0	1459665198	1459662947		36382100		https://stackoverflow.com/questions/36382100/converting-pandas-data-frame-to-dictionary-in-python	Converting pandas data frame to dictionary in python	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	TRUE	5051	36270958	2	2	1459208675	1459197896	1459198086	36270864		https://stackoverflow.com/questions/36270864/append-a-row-to-a-dataframe	append a row to a dataframe	1
python;python-3.x;pandas	2831	4972716	registered	52	https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=128&d=identicon&r=PG&f=1	Stacey	https://stackoverflow.com/users/4972716/stacey	FALSE	32		2	0	1459157355	1459155873	1459156280	36259141		https://stackoverflow.com/questions/36259141/removing-counter-from-date-series	Removing Counter from date Series	1
python;python-3.x;pandas	13	6106301	registered		https://www.gravatar.com/avatar/30a0eb393b2f356b51042f0b553e5662?s=128&d=identicon&r=PG&f=1	sevensteven	https://stackoverflow.com/users/6106301/sevensteven	TRUE	85	36188932	1	1	1458824233	1458764862	1458769048	36188073		https://stackoverflow.com/questions/36188073/calculate-multiple-average-from-text-python	calculate multiple average from text python	1
python;python-3.x;pandas	33391	336527	registered	86	https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=128&d=identicon&r=PG	max	https://stackoverflow.com/users/336527/max	TRUE	52	36118470	2	1	1458539021	1458501968		36118413		https://stackoverflow.com/questions/36118413/getting-indexes-of-smallest-items-in-the-presence-of-na	getting indexes of smallest items in the presence of NA	1
python;python-3.x;pandas	33391	336527	registered	86	https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=128&d=identicon&r=PG	max	https://stackoverflow.com/users/336527/max	TRUE	72	36078126	3	3	1458290549	1458283353		36077803		https://stackoverflow.com/questions/36077803/calculating-differences-within-groups	calculating differences within groups	1
python;python-3.x;pandas	1106	351204	registered	78	https://i.stack.imgur.com/4dB95.jpg?s=128&g=1	Pouya Yousefi	https://stackoverflow.com/users/351204/pouya-yousefi	TRUE	363	36056375	1	1	1458206835	1458088314	1458152284	36024801		https://stackoverflow.com/questions/36024801/pandas-read-csv-with-chunksize-is-skipping-data	Pandas read_csv with chunksize is skipping data	1
python;python-3.x;pandas	11129	1082349	registered	53	https://www.gravatar.com/avatar/ffbba800a06c2ba0908a2a1467841c73?s=128&d=identicon&r=PG	FooBar	https://stackoverflow.com/users/1082349/foobar	TRUE	72	35958968	1	2	1457794600	1457792187		35958723		https://stackoverflow.com/questions/35958723/pandas-expand-a-really-long-list-of-numbers	Pandas: Expand a really long list of numbers	1
python;python-3.x;pandas	138	4505983	registered		https://lh3.googleusercontent.com/-uoEQoUx0P1o/AAAAAAAAAAI/AAAAAAAABrg/g0DuF879C-E/photo.jpg?sz=128	kranthi sai	https://stackoverflow.com/users/4505983/kranthi-sai	FALSE	545		0	1	1457622845	1457620845	1457622845	35919525		https://stackoverflow.com/questions/35919525/type-error-in-python-3-expected-string-or-buffer-but-u-occured-at-index-0	Type Error in Python 3. Expected string or buffer but u&#39; occured at index 0	1
python;python-3.x;pandas	496	6019463	registered	50	https://lh5.googleusercontent.com/--k9r735X5c8/AAAAAAAAAAI/AAAAAAAAOuc/YHPSAsOHffM/photo.jpg?sz=128	Steven	https://stackoverflow.com/users/6019463/steven	TRUE	1102	35802885	2	0	1457117912	1457113008	1457117912	35802532		https://stackoverflow.com/questions/35802532/using-a-for-loop-to-concatenate-columns-in-pandas	Using a for loop to concatenate columns in Pandas	1
python;python-3.x;pandas	349	5435124	registered	72	https://graph.facebook.com/10208137502183350/picture?type=large	Josh	https://stackoverflow.com/users/5435124/josh	FALSE	355		1	-1	1457103943	1457043094		35784095		https://stackoverflow.com/questions/35784095/how-do-i-export-textfilereader-object-to-txt	How do I export TextFileReader object to txt	1
python;python-3.x;pandas	1459	674301	registered	61	https://www.gravatar.com/avatar/97e523edc8aabe111dba9f2a8e9e2da6?s=128&d=identicon&r=PG	Jeremy	https://stackoverflow.com/users/674301/jeremy	TRUE	117		2	0	1456926546	1456858836		35731201		https://stackoverflow.com/questions/35731201/summarizing-data-in-pandas-dataframe	Summarizing data in pandas dataframe	1
python;python-3.x;pandas	1782	3079439	registered	93	https://i.stack.imgur.com/HP0dH.jpg?s=128&g=1	Keithx	https://stackoverflow.com/users/3079439/keithx	TRUE	46	35721656	1	1	1456831693	1456827580		35720234		https://stackoverflow.com/questions/35720234/pivotting-via-python-and-pandas	Pivotting via Python and Pandas	1
python;python-3.x;pandas	792	1941253	registered	54	https://www.gravatar.com/avatar/7cb5d3ad2e6c287fe92201889c6e7b57?s=128&d=identicon&r=PG	Yasmin	https://stackoverflow.com/users/1941253/yasmin	TRUE	238	35628428	1	-1	1456406241	1456405890		35628291		https://stackoverflow.com/questions/35628291/how-can-you-interpolate-nan-values-if-first-few-rows-have-nan-values	How can you interpolate NaN values if first few rows have NaN values?	1
python;python-3.x;pandas	60	2851730	registered		https://www.gravatar.com/avatar/8e652df2058e6d810f2cf6d974153057?s=128&d=identicon&r=PG	Yazooney	https://stackoverflow.com/users/2851730/yazooney	TRUE	36	35613232	1	1	1456348398	1456347597	1456348018	35612984		https://stackoverflow.com/questions/35612984/trying-to-populate-dataframe-via-a-multiindex-slice-causes-nans-in-python-3-5-w	Trying to populate DataFrame via a multiindex slice causes NaNs in Python 3.5 (worked in 2.7)	1
python;python-3.x;pandas	21	5943247	registered		https://lh5.googleusercontent.com/-MRoMk_9G108/AAAAAAAAAAI/AAAAAAAAABQ/7R87aPFTlBM/photo.jpg?sz=128	Lu Chen	https://stackoverflow.com/users/5943247/lu-chen	TRUE	2820		1	2	1455825960	1455756427	1455758478	35470723		https://stackoverflow.com/questions/35470723/how-to-make-get-dummies-work-in-place	How to make get_dummies work in place?	1
python;python-3.x;pandas	1	5931373	registered		https://lh3.googleusercontent.com/-OoVBC-33j5Y/AAAAAAAAAAI/AAAAAAAAACg/Whvg5vkAp_M/photo.jpg?sz=128	Uditg_ucla	https://stackoverflow.com/users/5931373/uditg-ucla	TRUE	127		2	0	1455622630	1455561604	1455564990	35416708		https://stackoverflow.com/questions/35416708/python-3-indexing-dataframe-using-a-float-type-variable	Python 3 - indexing Dataframe using a float type variable	1
python;python-3.x;pandas	33	4723039	registered		https://www.gravatar.com/avatar/46d313defa30b628e114f7266cdbf859?s=128&d=identicon&r=PG&f=1	LJH11	https://stackoverflow.com/users/4723039/ljh11	TRUE	568	35383704	2	3	1455399191	1455386611	1455387024	35383388		https://stackoverflow.com/questions/35383388/modify-pandas-dataframe-in-python-based-on-multiple-rows	Modify pandas dataframe in python based on multiple rows	1
python;python-3.x;pandas	1203	3682157	registered	65	https://www.gravatar.com/avatar/f0fba83e4788bb33bb49f87611266fe2?s=128&d=identicon&r=PG&f=1	user3682157	https://stackoverflow.com/users/3682157/user3682157	TRUE	3339		2	6	1454602434	1411158747	1411160245	25941979		https://stackoverflow.com/questions/25941979/remove-nan-cells-without-dropping-the-entire-row-pandas-python3	"Remove NaN &#39;Cells&#39; without dropping the entire ROW (Pandas,Python3)"	1
python;python-3.x;pandas	21	5872497	registered		https://www.gravatar.com/avatar/7aec40d92199b25f716a01c7c79170b3?s=128&d=identicon&r=PG&f=1	Tony Shaw	https://stackoverflow.com/users/5872497/tony-shaw	FALSE	87		2	2	1454451632	1454415493	1454415520	35153319		https://stackoverflow.com/questions/35153319/pivoted-data-frame-with-catagorical-column-fails-to-print	pivoted data frame with catagorical column fails to print	1
python;python-3.x;pandas	187	5826447	registered	50	https://www.gravatar.com/avatar/28620e7cb9ee3dd0c7aca007e1815250?s=128&d=identicon&r=PG&f=1	user5826447	https://stackoverflow.com/users/5826447/user5826447	TRUE	209		3	2	1453527370	1453469754	1453471484	34947982		https://stackoverflow.com/questions/34947982/adding-to-a-column-in-a-df-in-pandas-python	adding to a column in a df in pandas python	1
python;python-3.x;pandas	5704	3165737	registered	91	https://i.stack.imgur.com/V8AWP.jpg?s=128&g=1	ƘɌỈSƬƠƑ	https://stackoverflow.com/users/3165737/%c6%98%c9%8c%e1%bb%88s%c6%ac%c6%a0%c6%91	TRUE	1123	34942882	1	0	1453453924	1453452714		34942495		https://stackoverflow.com/questions/34942495/tokenize-text-in-pandas-dataframe	Tokenize text in Pandas dataframe	1
python;python-3.x;pandas	139	2044409	registered	89	https://www.gravatar.com/avatar/c8f93f728e34a6944dd23af751b9fea0?s=128&d=identicon&r=PG	ardms	https://stackoverflow.com/users/2044409/ardms	TRUE	357	34925181	1	2	1453385472	1453371801	1453385321	34921057		https://stackoverflow.com/questions/34921057/select-data-based-on-multiple-criteria-with-pandas-python	Select data based on multiple criteria with Pandas/python	1
python;python-3.x;pandas	13	5799632	registered		https://www.gravatar.com/avatar/31e57ab3b9115ffc2fe96c6e0c76bf6d?s=128&d=identicon&r=PG&f=1	PrimeMet	https://stackoverflow.com/users/5799632/primemet	TRUE	646	34831975	2	1	1452977546	1452976377		34831835		https://stackoverflow.com/questions/34831835/how-to-rename-a-specific-range-of-columns-in-python-pandas	How to rename a specific range of columns in Python (Pandas)	1
python;python-3.x;pandas	2381	1718097	registered	57	https://www.gravatar.com/avatar/3faba5007ad1829ae836e761bdc9c395?s=128&d=identicon&r=PG	user1718097	https://stackoverflow.com/users/1718097/user1718097	FALSE	510		0	2	1452869027	1452866500	1452869027	34812753		https://stackoverflow.com/questions/34812753/in-pandas-crosstab-operation-setting-both-colnames-none-and-margins-true-caus	"In Pandas crosstab operation, setting both colnames=[None] and margins=True causes error"	1
python;python-3.x;pandas	829	5286020	registered	58	https://www.gravatar.com/avatar/3154581e2926e83dd9e8986a55d35030?s=128&d=identicon&r=PG&f=1	Sanoj	https://stackoverflow.com/users/5286020/sanoj	FALSE	142		0	0	1452803209	1452800362	1452803209	34798232		https://stackoverflow.com/questions/34798232/reading-a-big-file-in-pandas-data-frame	Reading a big file in pandas data frame	1
python;python-3.x;pandas	3522	5569314	registered	81	https://www.gravatar.com/avatar/d7f3f6d9e55774ab1f7042e94909d6b8?s=128&d=identicon&r=PG&f=1	Dance Party2	https://stackoverflow.com/users/5569314/dance-party2	TRUE	505	34775158	2	0	1452722074	1452711112	1452722074	34774779		https://stackoverflow.com/questions/34774779/pandas-conditionally-replace-value-if-1-unique-values-for-other-column	Pandas conditionally replace value if &gt;1 unique values for other column	1
